Date,Close,High,Low,Open,Volume
7/8/2024,1612.584351,1618.144986,1601.463079,1618.144986,19287600
7/9/2024,1612.584351,1623.705622,1601.463079,1618.144986,33908500
7/10/2024,1612.584351,1629.266258,1601.463079,1612.584351,15583800
7/11/2024,1590.341797,1612.584339,1590.341797,1612.584339,14109100
7/12/2024,1573.660034,1590.341943,1556.978126,1584.781307,31624700
7/15/2024,1595.902588,1595.902588,1573.660043,1573.660043,28322100
7/16/2024,1595.902588,1612.584496,1584.781316,1612.584496,15556100
7/17/2024,1612.584351,1618.144986,1595.902444,1607.023715,30254100
7/18/2024,1684.872681,1690.433317,1595.902506,1607.023778,103268300
7/19/2024,1723.797119,1751.600298,1690.433304,1690.433304,112245400
7/22/2024,1773.842896,1796.08544,1723.797171,1723.797171,67919400
7/23/2024,1740.479126,1801.646124,1740.479126,1773.842943,33527400
7/24/2024,1762.721558,1773.842829,1734.918378,1746.03965,34903800
7/25/2024,1740.479126,1779.403579,1734.91849,1757.161035,32062500
7/26/2024,1768.282227,1773.842862,1740.479047,1751.600319,26608400
7/29/2024,1768.282227,1790.52477,1762.721591,1768.282227,27176600
7/30/2024,1796.085449,1807.206721,1768.282269,1779.403541,46439400
7/31/2024,1790.52478,1818.32796,1779.403508,1807.206688,44870200
8/1/2024,1807.206787,1807.206787,1762.721697,1790.524878,36345400
8/2/2024,1846.131226,1873.934407,1796.0855,1801.646136,72656600
8/5/2024,1718.236572,1818.328023,1707.1153,1818.328023,136208200
8/6/2024,1768.282227,1779.403498,1712.675867,1757.160955,92352300
8/7/2024,1796.085449,1818.327993,1779.403541,1784.964177,52487400
8/8/2024,1773.842896,1796.08544,1757.160987,1784.964168,33577900
8/9/2024,1768.282227,1790.52477,1751.600319,1784.964134,38362100
8/12/2024,1801.645996,1801.645996,1768.282181,1773.842817,55556900
8/13/2024,1796.085449,1818.327993,1773.842905,1807.206721,57590400
8/14/2024,1790.52478,1801.646052,1779.403508,1796.085416,32403100
8/15/2024,1784.964233,1790.52487,1762.721688,1790.52487,35270300
8/16/2024,1823.88855,1835.009821,1796.085371,1796.085371,75452400
8/19/2024,1823.88855,1835.009821,1801.646007,1818.327914,27875100
8/20/2024,1818.328125,1829.449398,1801.646216,1823.888761,28237200
8/21/2024,1812.767334,1835.009878,1801.646062,1823.888606,40796800
8/22/2024,1868.373657,1885.055565,1779.403483,1801.646027,113355100
8/23/2024,1929.540649,1935.101285,1873.934291,1873.934291,118011400
8/26/2024,1940.661987,1946.222623,1907.298171,1940.661987,50557000
8/27/2024,1957.343872,1985.147052,1923.980056,1951.783236,66094200
8/28/2024,1962.904541,1979.586449,1946.222633,1974.025813,50932800
8/29/2024,1957.343872,1996.268324,1946.2226,1968.465144,63218700
8/30/2024,1979.586426,1996.268334,1951.783246,1968.465154,95767700
9/2/2024,2007.389648,2029.632193,1985.147104,1996.268376,96348100
9/3/2024,2001.829102,2018.511011,1979.586556,2007.389738,45068100
9/4/2024,1979.586426,2018.510878,1940.661974,1968.465154,73571700
9/5/2024,1974.025757,1985.147029,1923.980033,1979.586393,64913100
9/6/2024,1929.540649,1968.465101,1923.980014,1962.904465,45222100
9/9/2024,1940.661987,1946.222623,1885.055627,1929.540715,82176000
9/10/2024,1940.661987,1979.58644,1912.858807,1940.661987,74744100
9/11/2024,1957.343872,1962.904508,1929.540692,1940.661964,81318300
9/12/2024,2140.844971,2252.057696,2113.041789,2179.769425,531570400
9/13/2024,2040.75354,2135.284358,2035.192904,2135.284358,208787000
9/17/2024,2090.799072,2101.920344,1985.146991,2040.75335,136509300
9/18/2024,2029.632324,2101.920599,2024.071688,2090.799326,101840000
9/19/2024,2035.192627,2057.435169,1990.707542,2035.192627,127737900
9/20/2024,2051.874512,2079.677689,2024.071334,2040.753241,152237900
9/23/2024,2057.435303,2079.677847,2051.874667,2068.556575,70067100
9/24/2024,2079.677734,2090.799006,2051.874556,2074.117099,111192200
9/25/2024,2051.874512,2090.79896,2046.313876,2090.79896,75405400
9/26/2024,2101.92041,2101.92041,2057.435322,2068.556594,76548100
9/27/2024,2174.20874,2190.890649,2079.677925,2101.92047,121060900
9/30/2024,2118.602295,2185.329926,2118.602295,2174.208654,72652500
10/1/2024,2179.769287,2185.329923,2062.995932,2129.723564,131208500
10/2/2024,2151.966309,2168.648218,2129.723763,2168.648218,51106900
10/3/2024,2129.723633,2151.966177,2129.723633,2146.405541,28529100
10/4/2024,2118.602295,2163.087382,2118.602295,2140.844839,42159000
10/7/2024,2163.087646,2185.330193,2135.284463,2163.087646,78469800
10/8/2024,2113.041748,2168.64811,2113.041748,2168.64811,70099000
10/9/2024,2124.163086,2135.284359,2090.799268,2124.163086,49286700
10/10/2024,2124.163086,2151.966268,2124.163086,2129.723722,57294900
10/11/2024,2151.966309,2163.087582,2140.845036,2151.966309,26344700
10/14/2024,2151.966309,2174.208854,2146.405672,2151.966309,43032900
10/15/2024,2157.526611,2179.769154,2140.844705,2151.965976,52135200
10/16/2024,2140.844971,2168.648152,2129.723698,2168.648152,106113000
10/17/2024,2168.647949,2174.208585,2129.723499,2146.405406,41860900
10/18/2024,2101.92041,2174.208678,2074.11723,2168.648042,89683900
10/21/2024,2079.677734,2113.041548,2057.435192,2107.480913,67414900
10/22/2024,2074.117188,2096.359731,2057.43528,2079.677823,54862400
10/23/2024,2051.874512,2079.677689,2046.313876,2074.117054,44721100
10/24/2024,2046.313965,2062.995872,2040.753329,2051.874601,34075500
10/25/2024,2035.192627,2062.995805,1996.268178,2057.435169,77709700
10/28/2024,2046.313965,2074.117144,2029.632058,2051.874601,39595900
10/29/2024,2018.510986,2057.435441,2012.95035,2057.435441,20534800
10/30/2024,2024.071411,2040.753318,1990.707597,2018.510775,36350000
10/31/2024,2012.950073,2046.313887,2012.950073,2024.071344,53507800
11/1/2024,2107.481201,2129.723747,2012.950382,2012.950382,146059200
11/4/2024,2185.330078,2190.890714,2135.284351,2135.284351,141050500
11/5/2024,2246.49707,2391.073614,2229.815161,2257.618343,438639700
11/6/2024,2229.814941,2285.421299,2213.133034,2257.61812,113133700
11/7/2024,2179.769287,2224.254375,2163.087379,2218.693739,96971400
11/8/2024,2129.723633,2179.769358,2118.602361,2179.769358,90924600
11/11/2024,2079.677734,2146.405362,2074.117099,2129.723455,99455600
11/12/2024,2124.163086,2168.648177,2107.481177,2113.041813,85754000
11/13/2024,2179.769287,2229.815011,2151.966107,2196.451195,144865000
11/14/2024,2129.723633,2196.451266,2129.723633,2190.89063,84790900
11/15/2024,2179.769287,2190.890559,2107.48102,2129.723564,83361300
11/18/2024,2057.435303,2179.769294,2040.753395,2179.769294,256319600
11/19/2024,2062.99585,2113.041571,2040.753307,2068.556485,107023300
11/20/2024,2051.874512,2085.238325,2035.192605,2062.995783,80247300
11/21/2024,2046.313965,2062.995872,2035.192693,2057.435236,80544200
11/22/2024,2085.238525,2085.238525,2024.071529,2046.314073,154094300
11/25/2024,2096.359863,2118.602408,2074.117318,2090.799227,192437100
11/26/2024,2040.75354,2124.163085,2040.75354,2101.92054,283961800
11/28/2024,2436.383301,2436.383301,2436.383301,2436.383301,20071600
11/29/2024,1836.114868,1950.872047,1827.287393,1827.287393,1047877300
12/2/2024,2039.146851,2100.939179,1844.942389,1844.942389,517878000
12/3/2024,2083.28418,2145.076507,2012.664377,2056.801754,258567000
12/4/2024,2083.28418,2100.93913,2030.319328,2092.111655,135756100
12/5/2024,2065.62915,2136.24895,2030.31925,2109.766525,179016300
12/6/2024,2030.319214,2065.629113,2021.491739,2065.629113,152806600
12/9/2024,2365.763428,2383.418379,2039.146835,2039.146835,509279500
12/10/2024,2409.900879,2542.313015,2312.798646,2383.418452,360677800
12/11/2024,2303.971191,2445.210805,2303.971191,2409.900901,159744000
12/12/2024,2233.351318,2348.108501,2215.696367,2303.971123,120595500
12/13/2024,2277.488525,2321.6259,2242.178626,2251.006101,110671800
12/16/2024,2295.143555,2348.108406,2189.213852,2277.488604,137736700
12/17/2024,2215.696289,2348.108418,2215.696289,2339.280943,94626300
12/18/2024,2286.316162,2321.626064,2242.178784,2286.316162,91709300
12/19/2024,2242.178955,2277.48886,2224.524003,2268.661384,57029200
12/20/2024,2251.006348,2277.488775,2215.696444,2242.178872,65183500
12/23/2024,2242.178955,2286.316336,2224.524003,2277.48886,49626700
12/24/2024,2215.696289,2303.971042,2215.696289,2242.178715,70990000
12/27/2024,2242.178955,2242.178955,2198.041574,2233.351479,64253200
12/30/2024,2238.935547,2275.790453,2220.508094,2248.149273,75087400
1/2/2025,2331.072754,2340.28648,2238.935491,2248.149217,64116400
1/3/2025,2266.57666,2377.141375,2257.362934,2331.072744,76328900
1/6/2025,2192.866943,2285.00421,2192.866943,2275.790483,49081900
1/7/2025,2275.790527,2285.004254,2137.584625,2192.866986,67782800
1/8/2025,2211.294434,2321.859155,2211.294434,2275.790521,61062900
1/9/2025,2156.011963,2238.9355,2156.011963,2229.721774,45892800
1/10/2025,2137.584473,2202.080556,2137.584473,2174.439377,62624200
1/13/2025,2165.22583,2202.080738,2119.157195,2146.798376,74767000
1/14/2025,2174.439453,2229.721812,2174.439453,2192.866906,60111900
1/15/2025,2211.294434,2238.935614,2174.439526,2192.86698,64611600
1/16/2025,2220.508057,2275.790415,2211.29433,2229.721783,64925500
1/17/2025,2211.294434,2238.935614,2174.439526,2229.721887,42754800
1/20/2025,2165.22583,2229.721919,2165.22583,2211.294465,45514100
1/21/2025,2128.37085,2183.653209,2128.37085,2174.439483,48624800
1/22/2025,2137.584473,2165.225651,2137.584473,2146.798199,38370100
1/23/2025,2156.011963,2202.080595,2128.370784,2146.798237,89773300
1/24/2025,2119.156982,2174.439338,2100.72953,2156.011886,49262300
1/30/2025,2119.156982,2137.584434,2073.088352,2128.370708,69364100
1/31/2025,2146.79834,2156.012067,2109.943433,2128.370886,28461600
2/3/2025,2128.37085,2146.798303,2082.302217,2137.584576,41039600
2/4/2025,2146.79834,2183.653247,2109.943433,2128.370886,40429000
2/5/2025,2174.439453,2202.080633,2137.584547,2202.080633,44623600
2/6/2025,2109.943359,2183.653171,2082.30218,2174.439445,25004000
2/7/2025,2091.515869,2109.943322,2054.660964,2109.943322,31794100
2/10/2025,2036.233521,2091.515879,2027.019794,2091.515879,40513300
2/11/2025,1980.951172,2045.447257,1953.309993,2036.23353,55581600
2/12/2025,2063.874756,2082.302209,1971.73749,1980.951217,51489500
2/13/2025,2036.233521,2073.088426,2017.806068,2063.8747,25864900
2/14/2025,2063.874756,2063.874756,2027.01985,2045.447303,25653500
2/17/2025,2100.729736,2119.15719,2036.233648,2063.874829,26585800
2/18/2025,2082.302246,2119.157153,2073.088519,2100.7297,31548300
2/19/2025,2073.088379,2109.943283,2036.233474,2091.515831,30930100
2/20/2025,2027.019775,2073.088407,2017.806049,2073.088407,51774500
2/21/2025,2008.592407,2063.874767,2008.592407,2027.019861,34827700
2/24/2025,2017.806152,2045.447333,1980.951245,2008.592426,25614100
2/25/2025,1934.882568,2017.806107,1916.455115,2008.59238,42874400
2/26/2025,1944.096313,1980.95122,1916.455134,1944.096313,34974000
2/27/2025,1907.241333,1980.951143,1888.813881,1962.52369,42563900
2/28/2025,1907.241333,1934.882512,1851.958976,1907.241333,67351500
3/3/2025,1888.813965,1944.096325,1851.959058,1934.882598,71978900
3/4/2025,1759.821777,1898.027676,1727.573734,1879.600223,136834400
3/5/2025,1750.608032,1792.069801,1718.35999,1759.821759,143028000
3/6/2025,1888.813965,1907.241418,1805.890425,1805.890425,144894100
3/7/2025,1842.745361,1898.027722,1833.531635,1888.813995,69663600
3/10/2025,1764.428589,1888.813894,1750.607999,1870.386441,94510000
3/11/2025,1704.539429,1759.821789,1681.505112,1759.821789,98574500
3/12/2025,1704.539429,1713.753155,1667.684522,1704.539429,69711900
3/13/2025,1718.359985,1727.573712,1676.898216,1704.539396,70322500
3/14/2025,1667.684448,1713.753079,1658.470722,1709.146216,61848900
3/17/2025,1672.291382,1681.505108,1626.222749,1667.684519,65129900
3/18/2025,1653.863892,1676.898208,1547.906038,1672.291344,92897100
3/19/2025,1658.470825,1667.684552,1617.009055,1649.257098,58040000
3/20/2025,1658.470825,1713.753186,1644.650235,1667.684552,76898500
3/21/2025,1658.470825,1663.077689,1607.795328,1658.470825,72314800
3/24/2025,1612.4021,1649.257005,1566.333468,1649.257005,64307500
3/25/2025,1607.795288,1607.795288,1575.547245,1589.367835,42868900
3/26/2025,1695.325684,1704.53941,1612.402145,1617.009008,58511800
3/27/2025,1699.932495,1699.932495,1663.07759,1695.325632,40781500
4/8/2025,1515.657959,1589.367769,1474.196191,1589.367769,141027600
4/9/2025,1520.264893,1561.726662,1478.803123,1511.051166,86056100
4/10/2025,1566.333496,1607.795265,1561.726633,1593.974675,83847100
4/11/2025,1580.154053,1589.367779,1534.085421,1561.7266,50787600
4/14/2025,1626.222778,1644.650232,1580.154144,1584.761008,67488800
4/15/2025,1658.470825,1686.112006,1621.615918,1635.436508,76449300
4/16/2025,1658.470825,1699.932596,1644.650235,1667.684552,93203900
4/17/2025,1658.470825,1667.684552,1630.829645,1658.470825,57545300
4/21/2025,1663.077637,1676.898226,1653.86391,1658.470773,34104500
4/22/2025,1732.180542,1755.214858,1653.863869,1667.684458,121770200
4/23/2025,1704.539429,1769.035515,1695.325702,1755.214925,71378400
4/24/2025,1727.57373,1759.821773,1704.539414,1713.753141,75456400
4/25/2025,1732.180542,1746.001131,1722.966816,1732.180542,52602900
4/28/2025,1750.608032,1778.249212,1727.573716,1741.394306,58310900
4/29/2025,1750.608032,1764.428622,1746.001169,1755.214895,39242200
4/30/2025,1750.608032,1773.642348,1732.180579,1750.608032,64060100
5/2/2025,1736.787476,1746.001202,1718.360022,1727.573749,43142000
5/5/2025,1713.753174,1746.001217,1704.539447,1736.787491,58190500
5/6/2025,1727.57373,1741.39432,1718.360004,1722.966867,53213500
5/7/2025,1750.608032,1792.069801,1736.787442,1736.787442,69971800
5/8/2025,1746.001221,1769.035538,1722.966904,1750.608084,61170800
5/9/2025,1709.14624,1746.001146,1709.14624,1746.001146,35964800
5/14/2025,1764.428589,1773.642315,1713.753094,1713.753094,131459600
5/15/2025,1764.428589,1773.642315,1741.394273,1746.001136,72559600
5/16/2025,1980.951172,2027.019804,1769.035465,1792.069781,287980400
5/19/2025,2137.584473,2211.294282,1990.164854,1999.37858,345031600
5/20/2025,2036.233521,2238.9355,2036.233521,2165.225689,310118200
5/21/2025,1990.164917,2082.302182,1980.951191,2073.088455,167691200
5/22/2025,1980.951172,2008.592351,1962.523719,1990.164898,104428800
5/23/2025,1934.882568,1953.310021,1925.668842,1944.096295,73673300
5/26/2025,1925.668823,1990.164908,1907.24137,1962.523729,104197400
5/27/2025,2109.943359,2119.157086,1934.882557,1962.523736,276927900
5/28/2025,2027.019775,2174.439395,2008.592323,2128.370764,351823900
6/2/2025,1962.523804,2036.233618,1944.09635,2027.019891,137729200
6/3/2025,1934.882568,1999.378654,1925.668842,1980.951201,102070000
6/4/2025,1934.882568,1999.378654,1934.882568,1944.096295,105923900
6/5/2025,1953.310059,1971.737512,1925.668879,1953.310059,70318400
6/10/2025,1944.096313,1971.737493,1916.455134,1953.31004,112227000
6/11/2025,1953.310059,1971.737512,1934.882605,1962.523785,83175100
6/12/2025,1953.310059,1980.951239,1934.882605,1953.310059,117397600
6/13/2025,1995,2030,1950,1960,131136900
6/16/2025,2000,2050,1985,1995,77289400
6/17/2025,2000,2030,1990,2030,35731200
6/18/2025,1990,2010,1975,2000,69269600
6/19/2025,1925,1990,1920,1990,72922200
6/20/2025,1860,1935,1850,1925,182119700
6/23/2025,1800,1850,1790,1850,86737300
6/24/2025,1815,1845,1810,1810,62766700
6/25/2025,1785,1840,1765,1840,66293600
6/26/2025,1790,1805,1780,1790,48210100
6/30/2025,1830,1840,1800,1810,51581800
7/1/2025,1830,1860,1815,1845,38347300
7/2/2025,1775,1835,1775,1830,54356500
7/3/2025,1760,1795,1740,1785,71567900
7/4/2025,1755,1765,1730,1760,43978000
7/7/2025,1740,1760,1730,1760,32279600
7/8/2025,1745,1790,1740,1740,58165700
7/9/2025,1740,1755,1730,1745,49878100
7/10/2025,1840,1845,1745,1745,76250900
7/11/2025,1870,1915,1840,1850,96067200
7/14/2025,1825,1880,1815,1875,53413000
7/15/2025,1815,1830,1800,1825,35314100
7/16/2025,1840,1870,1820,1820,46377600
7/17/2025,1830,1855,1825,1850,42886200
7/18/2025,1835,1860,1830,1830,32812200
7/21/2025,1885,1895,1845,1865,52151800
7/22/2025,1965,2050,1890,1890,270044800
7/23/2025,2020,2050,1970,2010,147267400
7/24/2025,1975,2040,1965,2030,64712300
7/25/2025,1915,1995,1910,1985,66713900
7/28/2025,1925,1960,1920,1925,43988100
7/29/2025,1920,1945,1910,1930,38448400
7/30/2025,1900,1940,1890,1930,45115800
7/31/2025,1850,1910,1850,1900,74705000
8/1/2025,1865,1875,1855,1855,25653000
8/4/2025,1900,1920,1830,1865,52741400
8/5/2025,1865,1905,1860,1900,40393200
8/6/2025,1860,1880,1860,1865,33705900
8/7/2025,1870,1890,1865,1865,23892300
8/8/2025,1790,1850,1785,1850,161970100
8/11/2025,1810,1830,1790,1800,68257400
8/12/2025,1860,1870,1810,1810,63852100
8/13/2025,1830,1895,1830,1895,72682400
8/14/2025,1840,1865,1830,1830,29782700
8/15/2025,1810,1850,1810,1840,45821800
8/19/2025,1800,1815,1790,1810,79046600
8/20/2025,1810,1815,1800,1800,39415400
8/21/2025,1780,1830,1780,1810,81542300
8/22/2025,1775,1800,1775,1790,55696800
8/25/2025,1740,1795,1740,1780,126177800
8/26/2025,1735,1780,1715,1740,957667000
8/27/2025,1805,1865,1765,1780,320062900
8/28/2025,1770,1835,1770,1835,104126600
8/29/2025,1755,1775,1720,1750,165863700
9/1/2025,1720,1735,1670,1705,94527700
9/2/2025,1720,1745,1720,1730,58106300
9/3/2025,1730,1770,1720,1725,80794900
9/4/2025,1760,1820,1735,1735,167436900
9/8/2025,1720,1780,1720,1765,123216100
9/9/2025,1685,1740,1685,1720,82607000
9/10/2025,1685,1715,1685,1690,59001100
9/11/2025,1680,1710,1680,1700,53602600
9/12/2025,1670,1695,1670,1685,77099600
9/15/2025,1680,1690,1675,1675,59001400
9/16/2025,1650,1700,1645,1685,133878100
9/17/2025,1675,1680,1650,1655,76718400
9/18/2025,1640,1685,1640,1680,88086100
9/19/2025,1665,1665,1630,1645,89103600
9/22/2025,1660,1680,1645,1665,68080400
9/23/2025,1760,1765,1650,1665,265965400
9/24/2025,1730,1790,1725,1775,146696300
9/25/2025,1725,1755,1710,1735,75319600
9/26/2025,1700,1720,1690,1700,58983800
9/29/2025,1725,1735,1695,1700,60551100
9/30/2025,1690,1740,1690,1730,75864300
10/1/2025,1670,1705,1665,1700,55169300
10/2/2025,1670,1705,1670,1675,49443100
10/3/2025,1660,1680,1650,1665,53013900
10/6/2025,1655,1690,1650,1665,65166500
10/7/2025,1650,1665,1635,1665,91088500
10/8/2025,1850,1850,1625,1650,324208100
10/9/2025,1730,1880,1705,1865,486714100
10/10/2025,1750,1785,1720,1735,149046300
10/13/2025,1725,1775,1690,1725,115736300
10/14/2025,1705,1770,1685,1730,142590700
10/15/2025,1680,1715,1655,1705,84255400
10/16/2025,1675,1695,1670,1690,43126000
10/17/2025,1650,1690,1650,1675,79119300
10/20/2025,1695,1705,1650,1650,71982100
10/21/2025,1805,1835,1695,1695,283345400
10/22/2025,1775,1820,1755,1810,120500800
10/23/2025,1790,1800,1755,1780,61586100
10/24/2025,1760,1810,1755,1790,71132100
10/27/2025,1785,1815,1735,1760,126426000
10/28/2025,1785,1805,1775,1795,74745100
10/29/2025,1935,1945,1775,1785,465423400
